link,Code,Sale_rent,Price,Total_area,Floor,Rooms,Date
https://akcern.am/en/property/5722,Code - 80063,For rent Apartment in Yerevan,"25,000 USD",'Total area 667 m 2','Floor 12','Count of rooms 8',12.02.2021
https://akcern.am/en/property/5403,Code - 80401,For sale Apartment in Yerevan,"130,000 USD",'Total area 81 m 2','Floor 1','Count of rooms 3',12.02.2021
https://akcern.am/en/property/6125,Code - 80409,For sale Apartment in Yerevan,"200,000 USD",'Total area 205 m 2','Floor 15','Count of rooms 4',12.02.2021
https://akcern.am/en/property/5266,Code - 80519,For sale Apartment in Zovuni,"45,000 USD",'Total area 95 m 2','Floor ','Count of rooms 3',12.02.2021
https://akcern.am/en/property/5227,Code - 32562,For sale Apartment in Yerevan,"130,000 USD",'Total area 95 m 2','Floor 9','Count of rooms 3',12.02.2021
https://akcern.am/en/property/10006,Code - 159097,For sale Apartment in Yerevan,"55,000 USD",'Total area 44 m 2','Floor 4','Count of rooms 1',12.02.2021
https://akcern.am/en/property/10409,Code - 359553,For sale Apartment in Yerevan,"155,000 USD",'Total area 116 m 2','Floor 2','Count of rooms 3',12.02.2021
https://akcern.am/en/property/5192,Code - 80395,For sale Apartment in Yerevan,"120,000 USD",'Total area 85 m 2','Floor ','Count of rooms 3',11.02.2021
https://akcern.am/en/property/2415,Code - 80297,For sale Apartment in Yerevan,"148,000 USD",'Total area 147 m 2','Floor 2','Count of rooms 4',11.02.2021
https://akcern.am/en/property/6258,Code - 80534,For sale Apartment in Yerevan,"140,000 USD",'Total area 153 m 2','Floor 1','Count of rooms 3',10.02.2021
https://akcern.am/en/property/2955,Code - 10450,For sale Apartment in Yerevan,"40,000 USD",'Total area 44 m 2','Floor 1','Count of rooms 1',10.02.2021
https://akcern.am/en/property/10845,Code - 10015,For rent Apartment in Yerevan,150 USD,'Total area 33 m 2','Floor 2','Count of rooms 1',10.02.2021
https://akcern.am/en/property/10069,Code - 359532,For rent Apartment in Yerevan,"1,400 USD",'Total area 92 m 2','Floor 4','Count of rooms 3',10.02.2021
https://akcern.am/en/property/8993,Code - 22133,For sale Apartment in Yerevan,"68,000 USD",'Total area 70 m 2','Floor 4','Count of rooms 2',10.02.2021
https://akcern.am/en/property/10046,Code - 459426,For rent Apartment in Yerevan,500 USD,'Total area 137 m 2','Floor 4','Count of rooms 4',10.02.2021
https://akcern.am/en/property/10066,Code - 259529,For sale Apartment in Yerevan,"55,000 USD",'Total area 55 m 2','Floor 4','Count of rooms 2',10.02.2021
https://akcern.am/en/property/10065,Code - 259528,For sale Apartment in Yerevan,"105,000 USD",'Total area 72 m 2','Floor 14','Count of rooms 2',10.02.2021
https://akcern.am/en/property/6346,Code - 32040,For sale Apartment in Yerevan,"125,000 USD",'Total area 86 m 2','Floor ','Count of rooms 3',10.02.2021
https://akcern.am/en/property/1792,Code - 22167,For sale Apartment in Yerevan,"42,000 USD",'Total area 54 m 2','Floor 5','Count of rooms 2',10.02.2021
https://akcern.am/en/property/1791,Code - 22166,For sale Apartment in Yerevan,"42,000 USD",'Total area 54 m 2','Floor 5','Count of rooms 2',10.02.2021
https://akcern.am/en/property/2934,Code - 32717,For sale Apartment in Yerevan,"113,000 USD",'Total area 117 m 2','Floor 4','Count of rooms 3',10.02.2021
https://akcern.am/en/property/1450,Code - 32344,For sale Apartment in Yerevan,"105,000 USD",'Total area 110 m 2','Floor ','Count of rooms 3',10.02.2021
https://akcern.am/en/property/4866,Code - 22535,For sale Apartment in Yerevan,"92,000 USD",'Total area 76 m 2','Floor 6','Count of rooms 2',10.02.2021
https://akcern.am/en/property/8793,Code - 33142,For sale Apartment in Yerevan,"130,000 USD",'Total area 81 m 2','Floor 2','Count of rooms 3',10.02.2021
https://akcern.am/en/property/5657,Code - 33048,For sale Apartment in Yerevan,"125,000 USD",'Total area 98 m 2','Floor ','Count of rooms 3',10.02.2021
https://akcern.am/en/property/4587,Code - 32990,For sale Apartment in Yerevan,"120,000 USD",'Total area 77 m 2','Floor 1','Count of rooms 3',10.02.2021
https://akcern.am/en/property/4028,Code - 32918,For sale Apartment in Yerevan,"120,000 USD",'Total area 102 m 2','Floor 6','Count of rooms 3',10.02.2021
https://akcern.am/en/property/14360,Code - 20502,For rent Apartment in Yerevan,500 USD,'Total area 56 m 2','Floor 10','Count of rooms 2',10.02.2021
https://akcern.am/en/property/10057,Code - 259519,For rent Apartment in Yerevan,300 USD,'Total area 69 m 2','Floor 5','Count of rooms 2',09.02.2021
https://akcern.am/en/property/10278,Code - 259340,For sale Apartment in Yerevan,"110,000 USD",'Total area 93 m 2','Floor 12','Count of rooms 2',09.02.2021
https://akcern.am/en/property/10204,Code - 359236,For rent Apartment in Yerevan,130 USD,'Total area 76 m 2','Floor 7','Count of rooms 3',09.02.2021
https://akcern.am/en/property/16668,Code - 20582,For rent Apartment in Yerevan,450 USD,'Total area 72 m 2','Floor 8','Count of rooms 2',09.02.2021
https://akcern.am/en/property/6276,Code - 32653,For sale Apartment in Yerevan,"94,000 USD",'Total area 92 m 2','Floor 3','Count of rooms 3',09.02.2021
https://akcern.am/en/property/10032,Code - 459296,For sale Apartment in Yerevan,"400,000 USD",'Total area 153 m 2','Floor 6','Count of rooms 4',08.02.2021
https://akcern.am/en/property/10073,Code - 30158,For rent Apartment in Yerevan,500 USD,'Total area 97 m 2','Floor 1','Count of rooms 3',06.02.2021
https://akcern.am/en/property/560,Code - 20731,For rent Apartment in Yerevan,600 USD,'Total area 67 m 2','Floor 5','Count of rooms 2',06.02.2021
https://akcern.am/en/property/10366,Code - 259464,For rent Apartment in Yerevan,400 USD,'Total area 73 m 2','Floor 3','Count of rooms 2',06.02.2021
https://akcern.am/en/property/15588,Code - 20600,For rent Apartment in Yerevan,500 USD,'Total area 65 m 2','Floor 5','Count of rooms 2',06.02.2021
https://akcern.am/en/property/10359,Code - 359454,For sale Apartment in Yerevan,"90,000 USD",'Total area 96 m 2','Floor 5','Count of rooms 3',06.02.2021
https://akcern.am/en/property/249,Code - 20402,For rent Apartment in Yerevan,800 USD,'Total area 76 m 2','Floor 2','Count of rooms 2',06.02.2021
https://akcern.am/en/property/9897,Code - 358966,For rent Apartment in Yerevan,700 USD,'Total area 110 m 2','Floor 2','Count of rooms 3',06.02.2021
https://akcern.am/en/property/9171,Code - 11065,For sale Apartment in Yerevan,"55,000 USD",'Total area 51 m 2','Floor 5','Count of rooms 1',06.02.2021
https://akcern.am/en/property/3491,Code - 10907,For sale Apartment in Yerevan,"51,000 USD",'Total area 36 m 2','Floor 5','Count of rooms 1',06.02.2021
https://akcern.am/en/property/16669,Code - 30516,For rent Apartment in Yerevan,700 USD,'Total area 89 m 2','Floor 3','Count of rooms 3',05.02.2021
https://akcern.am/en/property/13654,Code - 10766,For rent Apartment in Yerevan,500 USD,'Total area 40 m 2','Floor 4','Count of rooms 1',05.02.2021
https://akcern.am/en/property/9379,Code - 31035,For rent Apartment in Yerevan,550 USD,'Total area 84 m 2','Floor 3','Count of rooms 3',05.02.2021
https://akcern.am/en/property/10096,Code - 80355,For sale Apartment in Yerevan,"350,000 USD",'Total area 144 m 2','Floor ','Count of rooms 3',05.02.2021
https://akcern.am/en/property/9995,Code - 459084,For sale Apartment in Yerevan,"130,000 USD",'Total area 127 m 2','Floor ','Count of rooms 4',05.02.2021
https://akcern.am/en/property/4693,Code - 40149,For rent Apartment in Yerevan,"1,400 USD",'Total area 168 m 2','Floor 6','Count of rooms 4',05.02.2021
https://akcern.am/en/property/8143,Code - 40041,For sale Apartment in Yerevan,"154,920 USD",'Total area 129 m 2','Floor 13','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8109,Code - 40026,For sale Apartment in Yerevan,"148,920 USD",'Total area 124 m 2','Floor 13','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8114,Code - 40029,For sale Apartment in Yerevan,"143,400 USD",'Total area 119 m 2','Floor 13','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8156,Code - 30135,For sale Apartment in Yerevan,"92,280 USD",'Total area 77 m 2','Floor 13','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8096,Code - 30099,For sale Apartment in Yerevan,"92,280 USD",'Total area 77 m 2','Floor 13','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8150,Code - 30123,For sale Apartment in Yerevan,"87,000 USD",'Total area 72 m 2','Floor 13','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8106,Code - 30102,For sale Apartment in Yerevan,"85,680 USD",'Total area 71 m 2','Floor 13','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8137,Code - 20107,For sale Apartment in Yerevan,"67,965 USD",'Total area 59 m 2','Floor 13','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8130,Code - 20095,For sale Apartment in Yerevan,"65,160 USD",'Total area 54 m 2','Floor 13','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8163,Code - 20119,For sale Apartment in Yerevan,"53,160 USD",'Total area 44 m 2','Floor 13','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8089,Code - 20047,For sale Apartment in Yerevan,"53,160 USD",'Total area 44 m 2','Floor 13','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8142,Code - 40040,For sale Apartment in Yerevan,"144,440 USD",'Total area 126 m 2','Floor 12','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8113,Code - 40028,For sale Apartment in Yerevan,"137,425 USD",'Total area 119 m 2','Floor 12','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8155,Code - 30134,For sale Apartment in Yerevan,"88,435 USD",'Total area 77 m 2','Floor 12','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8095,Code - 30098,For sale Apartment in Yerevan,"88,435 USD",'Total area 77 m 2','Floor 12','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8149,Code - 30122,For sale Apartment in Yerevan,"83,375 USD",'Total area 72 m 2','Floor 12','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8105,Code - 30101,For sale Apartment in Yerevan,"82,110 USD",'Total area 71 m 2','Floor 12','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8136,Code - 20106,For sale Apartment in Yerevan,"67,965 USD",'Total area 59 m 2','Floor 12','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8129,Code - 20094,For sale Apartment in Yerevan,"62,445 USD",'Total area 54 m 2','Floor 12','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8162,Code - 20118,For sale Apartment in Yerevan,"50,945 USD",'Total area 44 m 2','Floor 12','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8088,Code - 20046,For sale Apartment in Yerevan,"50,945 USD",'Total area 44 m 2','Floor 12','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8141,Code - 40039,For sale Apartment in Yerevan,"145,015 USD",'Total area 126 m 2','Floor 11','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8108,Code - 30112,For sale Apartment in Yerevan,"101,315 USD",'Total area 88 m 2','Floor 11','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8154,Code - 30133,For sale Apartment in Yerevan,"89,470 USD",'Total area 78 m 2','Floor 11','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8094,Code - 30097,For sale Apartment in Yerevan,"89,470 USD",'Total area 78 m 2','Floor 11','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8148,Code - 30121,For sale Apartment in Yerevan,"83,375 USD",'Total area 72 m 2','Floor 11','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8148,Code - 30121,For sale Apartment in Yerevan,"83,375 USD",'Total area 72 m 2','Floor 11','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8135,Code - 20105,For sale Apartment in Yerevan,"67,620 USD",'Total area 59 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8118,Code - 20075,For sale Apartment in Yerevan,"67,620 USD",'Total area 59 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8112,Code - 20066,For sale Apartment in Yerevan,"63,940 USD",'Total area 56 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8128,Code - 20093,For sale Apartment in Yerevan,"62,560 USD",'Total area 54 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8123,Code - 20084,For sale Apartment in Yerevan,"62,560 USD",'Total area 54 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8104,Code - 20057,For sale Apartment in Yerevan,"57,040 USD",'Total area 50 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8161,Code - 20117,For sale Apartment in Yerevan,"51,520 USD",'Total area 45 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8087,Code - 20045,For sale Apartment in Yerevan,"51,520 USD",'Total area 45 m 2','Floor 11','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8107,Code - 30111,For sale Apartment in Yerevan,"96,910 USD",'Total area 88 m 2','Floor 10','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8134,Code - 20104,For sale Apartment in Yerevan,"64,680 USD",'Total area 59 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8153,Code - 30132,For sale Apartment in Yerevan,"85,580 USD",'Total area 78 m 2','Floor 10','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8093,Code - 30096,For sale Apartment in Yerevan,"85,580 USD",'Total area 78 m 2','Floor 10','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8147,Code - 30120,For sale Apartment in Yerevan,"79,750 USD",'Total area 72 m 2','Floor 10','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8117,Code - 20074,For sale Apartment in Yerevan,"64,680 USD",'Total area 59 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8111,Code - 20065,For sale Apartment in Yerevan,"61,160 USD",'Total area 56 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8127,Code - 20092,For sale Apartment in Yerevan,"59,840 USD",'Total area 54 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8103,Code - 20056,For sale Apartment in Yerevan,"54,560 USD",'Total area 50 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8122,Code - 20083,For sale Apartment in Yerevan,"59,840 USD",'Total area 54 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8160,Code - 20116,For sale Apartment in Yerevan,"49,280 USD",'Total area 45 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8086,Code - 20044,For sale Apartment in Yerevan,"49,280 USD",'Total area 45 m 2','Floor 10','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8152,Code - 30131,For sale Apartment in Yerevan,"84,810 USD",'Total area 77 m 2','Floor 9','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8092,Code - 30095,For sale Apartment in Yerevan,"84,810 USD",'Total area 77 m 2','Floor 9','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8146,Code - 30119,For sale Apartment in Yerevan,"78,870 USD",'Total area 72 m 2','Floor 9','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8133,Code - 20103,For sale Apartment in Yerevan,"64,020 USD",'Total area 58 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8116,Code - 20073,For sale Apartment in Yerevan,"64,020 USD",'Total area 58 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8110,Code - 20064,For sale Apartment in Yerevan,"60,940 USD",'Total area 55 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8126,Code - 20091,For sale Apartment in Yerevan,"59,510 USD",'Total area 54 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8102,Code - 20055,For sale Apartment in Yerevan,"54,340 USD",'Total area 49 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8121,Code - 20082,For sale Apartment in Yerevan,"59,510 USD",'Total area 54 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8159,Code - 20115,For sale Apartment in Yerevan,"48,400 USD",'Total area 44 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8085,Code - 20043,For sale Apartment in Yerevan,"48,400 USD",'Total area 44 m 2','Floor 9','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8132,Code - 20102,For sale Apartment in Yerevan,"61,110 USD",'Total area 58 m 2','Floor 8','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8120,Code - 20081,For sale Apartment in Yerevan,"56,805 USD",'Total area 54 m 2','Floor 8','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8101,Code - 20054,For sale Apartment in Yerevan,"51,870 USD",'Total area 49 m 2','Floor 8','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8139,Code - 40035,For sale Apartment in Yerevan,"131,775 USD",'Total area 125 m 2','Floor 7','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8091,Code - 30093,For sale Apartment in Yerevan,"81,270 USD",'Total area 77 m 2','Floor 7','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8145,Code - 30117,For sale Apartment in Yerevan,"75,285 USD",'Total area 72 m 2','Floor 7','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8100,Code - 20053,For sale Apartment in Yerevan,"51,870 USD",'Total area 49 m 2','Floor 7','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8158,Code - 20113,For sale Apartment in Yerevan,"46,200 USD",'Total area 44 m 2','Floor 7','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8084,Code - 20041,For sale Apartment in Yerevan,"46,200 USD",'Total area 44 m 2','Floor 7','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8099,Code - 20052,For sale Apartment in Yerevan,"49,700 USD",'Total area 50 m 2','Floor 6','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8131,Code - 20098,For sale Apartment in Yerevan,"59,400 USD",'Total area 59 m 2','Floor 4','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8098,Code - 20050,For sale Apartment in Yerevan,"49,700 USD",'Total area 50 m 2','Floor 4','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8138,Code - 40031,For sale Apartment in Yerevan,"120,650 USD",'Total area 127 m 2','Floor 3','Count of rooms 4',04.02.2021
https://akcern.am/en/property/8144,Code - 30113,For sale Apartment in Yerevan,"68,305 USD",'Total area 72 m 2','Floor 3','Count of rooms 3',04.02.2021
https://akcern.am/en/property/8115,Code - 20067,For sale Apartment in Yerevan,"56,335 USD",'Total area 59 m 2','Floor 3','Count of rooms 2',04.02.2021
https://akcern.am/en/property/8119,Code - 20076,For sale Apartment in Yerevan,"52,440 USD",'Total area 55 m 2','Floor 3','Count of rooms 2',04.02.2021
